site	device	port	iftype	netbox_description	far_device	far_port	far_role	class	mbps	expected	len	note
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	10	1000base-t	L01-ACPO13	HU-DEB-NAG-L01-ACPO13	mgmt0	Access Point	UP	1000	UP-L01-AP13	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	11	1000base-t	L01-ACPO14	HU-DEB-NAG-L01-ACPO14	mgmt0	Access Point	UP	1000	UP-L01-AP14	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	12	1000base-t	L01-ACPO12	HU-DEB-NAG-L01-ACPO12	mgmt0	Access Point	UP	1000	UP-L01-AP12	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	13	1000base-t	L01-ACPO15	HU-DEB-NAG-L01-ACPO15	mgmt0	Access Point	UP	1000	UP-L01-AP15	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	14	1000base-t	L02-ACPO01	HU-DEB-NAG-L02-ACPO01	mgmt0	Access Point	UP	1000	UP-L02-AP01	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	15	1000base-t	UPLINK	HU-DEB-NAG-L01-DIST30	4	Switch Dist	USW	1000	USW-1G-L01-D30_4	16	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	16	1000base-t	UPLINK	HU-DEB-NAG-L01-DIST30	3	Switch Dist	USW	1000	USW-1G-L01-D30_3	16	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	3	1000base-t	L01-ACPO08	HU-DEB-NAG-L01-ACPO08	mgmt0	Access Point	UP	1000	UP-L01-AP08	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	8	1000base-t	L01-ACPO10	HU-DEB-NAG-L01-ACPO10	mgmt0	Access Point	UP	1000	UP-L01-AP10	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE31	9	1000base-t	L01-ACPO11	HU-DEB-NAG-L01-ACPO11	mgmt0	Access Point	UP	1000	UP-L01-AP11	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE32	23	1000base-t	L01-DIST01_p2	HU-DEB-NAG-L01-DIST30	2	Switch Dist	USW	1000	USW-1G-L01-D30_2	16	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE32	24	1000base-t	L01-DIST01_p1	HU-DEB-NAG-L01-DIST30	1	Switch Dist	USW	1000	USW-1G-L01-D30_1	16	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE33	1	1000base-t		HU-DEB-NAG-L01-ACPO16	mgmt0	Access Point	UP	1000	UP-L01-AP16	11	
HU-DEB-NAG-B	HU-DEB-NAG-L01-ACCE33	24	1000base-t	UPLINK	HU-DEB-NAG-L01-DIST30	6	Switch Dist	USW	1000	USW-1G-L01-D30_6	16	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	1	1000base-t	L01-ACCE32_24	HU-DEB-NAG-L01-ACCE32	24	Switch Access	USW	1000	USW-1G-L01-A32_24	17	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	2	1000base-t	L01-ACCE32_23	HU-DEB-NAG-L01-ACCE32	23	Switch Access	USW	1000	USW-1G-L01-A32_23	17	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	25	1000base-x-sfp	L01-ACCE32_p30	HU-DEB-NAG-GFL-ACCE32	30	Switch Access	USW	1000	USW-1G-GFL-A32_30	17	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	26	1000base-x-sfp	L01-ACCE33_p30	HU-DEB-NAG-GFL-ACCE33	30	Switch Access	USW	1000	USW-1G-GFL-A33_30	17	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	27	10gbase-x-sfpp	L01-ACCE30_p29	HU-DEB-NAG-L01-ACCE30	29	Switch Access	USW	10000	USW-L01-A30_29	14	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	28	10gbase-x-sfpp	L01-ACCE30_p30	HU-DEB-NAG-L01-ACCE30	30	Switch Access	USW	10000	USW-L01-A30_30	14	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	29	10gbase-x-sfpp	CORE04_p4	HU-DEB-NAG-CORE04	4	Switch Core	USW	10000	USW-C04_4	9	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	3	1000base-t	L01-ACCE31_p16	HU-DEB-NAG-L01-ACCE31	16	Switch Access	USW	1000	USW-1G-L01-A31_16	17	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	30	10gbase-x-sfpp	CORE03_p4	HU-DEB-NAG-CORE03	4	Switch Core	USW	10000	USW-C03_4	9	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	4	1000base-t	L01-ACCE31_p15	HU-DEB-NAG-L01-ACCE31	15	Switch Access	USW	1000	USW-1G-L01-A31_15	17	
HU-DEB-NAG-B	HU-DEB-NAG-L01-DIST30	6	1000base-t	L01-ACCE33_p24	HU-DEB-NAG-L01-ACCE33	24	Switch Access	USW	1000	USW-1G-L01-A33_24	17	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:13	1000base-t	ESX12_ILO	hu-deb-p-esx12.sensirion.lokal	iDRAC 9 (NIC.1)	Server	MON	1000	MON-P-ESX12_IDRAC9_1	20	at-20
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:14	1000base-t	ESX14_ILO	hu-deb-p-esx14.sensirion.lokal	iDRAC	Server	MON	1000	MON-P-ESX14_IDRAC	17	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:16	1000base-t	ESX12_ct0_eth0	hu-deb-p-esx12.sensirion.lokal	vmnic0	Server	US	1000	US-1G-P-ESX12_VMNIC0	20	at-20
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:17	1000base-t	ESX14_ct0_eth0	hu-deb-p-esx14.sensirion.lokal	vmnic0	Server	US	1000	US-1G-P-ESX14_VMNIC0	20	at-20
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:21	1000base-t	SNAS01_p1	HU-DEB-P-SNAS01	LAN1	Storage	MON	1000	MON-P-SNAS01_LAN1	17	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:22	1000base-t	SNAS01_p2	HU-DEB-P-SNAS01	LAN2	Storage	MON	1000	MON-P-SNAS01_LAN2	17	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:30	10gbase-x-sfpp	CORE03_p30	HU-DEB-NAG-CORE03	1	Switch Core	USW	10000	USW-C03_1	9	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:31	extreme-summitstack		HU-DEB-NAG-MGMT03-2	02:32	Switch Mgmt	USW		USW-M03_2_32	12	stack
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:32	extreme-summitstack		HU-DEB-NAG-MGMT03-2	02:31	Switch Mgmt	USW		USW-M03_2_31	12	stack
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:5	1000base-t	FWGW02_WAN1	HU-DEB-FWGW02	wan1	Firewall	USW	1000	USW-1G-FW02_WAN1	16	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:6	1000base-t	FWGW02_WAN2	HU-DEB-FWGW02	wan2	Firewall	USW	1000	USW-1G-FW02_WAN2	16	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:7	1000base-t	FWGW02_MGMT1	HU-DEB-FWGW02	mgmt	Firewall	USW	1000	USW-1G-FW02_MGMT	16	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-1	1:8	1000base-t	FWGW02_HA1	HU-DEB-FWGW02	ha1	Firewall	USW	1000	USW-1G-FW02_HA1	15	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:16	1000base-t	ESX12_ct0_eth1	hu-deb-p-esx12.sensirion.lokal	vmnic1	Server	US	1000	US-1G-P-ESX12_VMNIC1	20	at-20
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:17	1000base-t	ESX14_ct0_eth1	hu-deb-p-esx14.sensirion.lokal	vmnic1	Server	US	1000	US-1G-P-ESX14_VMNIC1	20	at-20
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:21	1000base-t	SNAS01_p3	HU-DEB-P-SNAS01	LAN3	Storage	MON	1000	MON-P-SNAS01_LAN3	17	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:22	1000base-t	SNAS01_p4	HU-DEB-P-SNAS01	LAN4	Storage	MON	1000	MON-P-SNAS01_LAN4	17	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:30	10gbase-x-sfpp	CORE04_p30	HU-DEB-NAG-CORE04	1	Switch Core	USW	10000	USW-C04_1	9	
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:31	extreme-summitstack		HU-DEB-NAG-MGMT03-1	01:32	Switch Mgmt	USW		USW-M03_1_32	12	stack
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:32	extreme-summitstack		HU-DEB-NAG-MGMT03-1	01:31	Switch Mgmt	USW		USW-M03_1_31	12	stack
HU-DEB-NAG-B	HU-DEB-NAG-MGMT03-2	2:8	1000base-t	FWGW02_HA2	HU-DEB-FWGW02	ha2	Firewall	USW	1000	USW-1G-FW02_HA2	15	
CN-SZX-ECP	CN-SZX-ECP-L17-ACCE01	11	1000base-x-sfp	CORE01_p48	CN-SZX-ECP-L17-CORE01-1	01:48	Switch Core	USW	1000	USW-1G-L17-C01_1_48	19	
CN-SZX-ECP	CN-SZX-ECP-L17-ACCE01	12	1000base-x-sfp	CORE02_p48	CN-SZX-ECP-L17-CORE01-2	02:48	Switch Core	USW	1000	USW-1G-L17-C01_2_48	19	
CN-SZX-ECP	CN-SZX-ECP-L17-ACCE01	2	1000base-t	L17_ACPO2	CN-SZX-ECP-L17-ACPO02	mgmt0	Access Point	UP	1000	UP-L17-AP02	11	
CN-SZX-ECP	CN-SZX-ECP-L17-ACCE01	3	1000base-t	L17_ACPO1	CN-SZX-ECP-L17-ACPO01	mgmt0	Access Point	UP	1000	UP-L17-AP01	11	
CN-SZX-ECP	CN-SZX-ECP-L17-CORE01-1	1:48	1000base-x-sfp	ACCE01_p11	CN-SZX-ECP-L17-ACCE01	11	Switch Access	USW	1000	USW-1G-L17-A01_11	17	
CN-SZX-ECP	CN-SZX-ECP-L17-CORE01-1	1:49	extreme-summitstack	CORE02_p50	CN-SZX-ECP-L17-CORE01-2	02:50	Switch Core	USW		USW-L17-C01_2_50	16	stack
CN-SZX-ECP	CN-SZX-ECP-L17-CORE01-1	1:50	extreme-summitstack	CORE02_p49	CN-SZX-ECP-L17-CORE01-2	02:49	Switch Core	USW		USW-L17-C01_2_49	16	stack
CN-SZX-ECP	CN-SZX-ECP-L17-CORE01-2	2:48	1000base-x-sfp	ACCE01_p12	CN-SZX-ECP-L17-ACCE01	12	Switch Access	USW	1000	USW-1G-L17-A01_12	17	
CN-SZX-ECP	CN-SZX-ECP-L17-CORE01-2	2:49	extreme-summitstack	CORE01_p50	CN-SZX-ECP-L17-CORE01-1	01:50	Switch Core	USW		USW-L17-C01_1_50	16	stack
CN-SZX-ECP	CN-SZX-ECP-L17-CORE01-2	2:50	extreme-summitstack	CORE01_p49	CN-SZX-ECP-L17-CORE01-1	01:49	Switch Core	USW		USW-L17-C01_1_49	16	stack
JP-YOK-CHO	JP-YOK-CHO-L06-ACCE01	1	1000base-t	ACPO01	JP-YOK-CHO-L06-ACPO01	mgmt0	Access Point	UP	1000	UP-L06-AP01	11	
JP-YOK-CHO	JP-YOK-CHO-L06-ACCE01	2	1000base-t	ACPO02	JP-YOK-CHO-L06-ACPO02	mgmt0	Access Point	UP	1000	UP-L06-AP02	11	
JP-YOK-CHO	JP-YOK-CHO-L06-ACCE01	3	1000base-t	ACPO03	JP-YOK-CHO-L06-ACPO03	mgmt0	Access Point	UP	1000	UP-L06-AP03	11	
JP-YOK-CHO	JP-YOK-CHO-L06-ACCE01	7	1000base-t		JP-YOK-CHO-L06-CORE-1	01:48	Switch Core	USW	1000	USW-1G-L06-C_1_48	17	
JP-YOK-CHO	JP-YOK-CHO-L06-CORE-1	1:48	1000base-t	L06-ACCE01_p11	JP-YOK-CHO-L06-ACCE01	7	Switch Access	USW	1000	USW-1G-L06-A01_7	16	
JP-YOK-CHO	JP-YOK-CHO-L06-CORE-1	1:49	extreme-summitstack	CORE02_p49	JP-YOK-CHO-L06-CORE-2	02:50	Switch Core	USW		USW-L06-C_2_50	14	stack
JP-YOK-CHO	JP-YOK-CHO-L06-CORE-1	1:50	extreme-summitstack	CORE02_p50	JP-YOK-CHO-L06-CORE-2	02:49	Switch Core	USW		USW-L06-C_2_49	14	stack
JP-YOK-CHO	JP-YOK-CHO-L06-CORE-2	2:49	extreme-summitstack	CORE01_p49	JP-YOK-CHO-L06-CORE-1	01:50	Switch Core	USW		USW-L06-C_1_50	14	stack
JP-YOK-CHO	JP-YOK-CHO-L06-CORE-2	2:50	extreme-summitstack	CORE01_p50	JP-YOK-CHO-L06-CORE-1	01:49	Switch Core	USW		USW-L06-C_1_49	14	stack
KR-AYN-KEU	KR-AYN-KEU-L18-ACCE01	1	1000base-t	L18-ACPO01	KR-AYN-KEU-L18-ACPO01	mgmt0	Access Point	UP	1000	UP-L18-AP01	11	
KR-AYN-KEU	KR-AYN-KEU-L18-ACCE01	11	1000base-x-sfp	L18-CORE01_p30	KR-AYN-KEU-L18-CORE01-1	01:30	Switch Core	USW	1000	USW-1G-L18-C01_1_30	19	
KR-AYN-KEU	KR-AYN-KEU-L18-ACCE01	12	1000base-x-sfp	L18-CORE02_p30	KR-AYN-KEU-L18-CORE01-2	02:30	Switch Core	USW	1000	USW-1G-L18-C01_2_30	19	
KR-AYN-KEU	KR-AYN-KEU-L18-ACCE01	2	1000base-t	L18-ACPO02	KR-AYN-KEU-L18-ACPO02	mgmt0	Access Point	UP	1000	UP-L18-AP02	11	
KR-AYN-KEU	KR-AYN-KEU-L18-CORE01-1	1:30	1000base-x-sfp	L18-ACCE01_p11	KR-AYN-KEU-L18-ACCE01	11	Switch Access	USW	1000	USW-1G-L18-A01_11	17	
KR-AYN-KEU	KR-AYN-KEU-L18-CORE01-1	1:31	extreme-summitstack	CORE02_p32	KR-AYN-KEU-L18-CORE01-2	02:32	Switch Core	USW		USW-L18-C01_2_32	16	stack
KR-AYN-KEU	KR-AYN-KEU-L18-CORE01-1	1:32	extreme-summitstack	CORE02_p31	KR-AYN-KEU-L18-CORE01-2	02:31	Switch Core	USW		USW-L18-C01_2_31	16	stack
KR-AYN-KEU	KR-AYN-KEU-L18-CORE01-2	2:30	1000base-x-sfp	L18-ACCE01_p12	KR-AYN-KEU-L18-ACCE01	12	Switch Access	USW	1000	USW-1G-L18-A01_12	17	
KR-AYN-KEU	KR-AYN-KEU-L18-CORE01-2	2:31	extreme-summitstack	CORE01_p32	KR-AYN-KEU-L18-CORE01-1	01:32	Switch Core	USW		USW-L18-C01_1_32	16	stack
KR-AYN-KEU	KR-AYN-KEU-L18-CORE01-2	2:32	extreme-summitstack	CORE01_p31	KR-AYN-KEU-L18-CORE01-1	01:31	Switch Core	USW		USW-L18-C01_1_31	16	stack
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE01	23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	3	Switch Dist	USW	1000	USW-1G-L14-D01_3	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE01	24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	3	Switch Dist	USW	1000	USW-1G-L14-D02_3	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE02	19	1000base-t	L14-ACPO01	KR-SEL-HAN-L14-ACPO01	mgmt0	Access Point	UP	1000	UP-L14-AP01	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE02	23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	4	Switch Dist	USW	1000	USW-1G-L14-D01_4	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE02	24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	4	Switch Dist	USW	1000	USW-1G-L14-D02_4	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE03	21	1000base-t	L14-ACPO04	KR-SEL-HAN-L14-ACPO04	mgmt0	Access Point	UP	1000	UP-L14-AP04	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE03	22	1000base-t	L14-ACPO05	KR-SEL-HAN-L14-ACPO05	mgmt0	Access Point	UP	1000	UP-L14-AP05	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE03	23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	5	Switch Dist	USW	1000	USW-1G-L14-D01_5	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE03	24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	5	Switch Dist	USW	1000	USW-1G-L14-D02_5	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE04	23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	6	Switch Dist	USW	1000	USW-1G-L14-D01_6	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE04	24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	6	Switch Dist	USW	1000	USW-1G-L14-D02_6	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE05	16	1000base-t	L14-ACPO08	KR-SEL-HAN-L14-ACPO08	mgmt0	Access Point	UP	1000	UP-L14-AP08	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE05	17	1000base-t	L14-ACPO06	KR-SEL-HAN-L14-ACPO06	mgmt0	Access Point	UP	1000	UP-L14-AP06	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE05	19	1000base-t	L14-ACPO07	KR-SEL-HAN-L14-ACPO07	mgmt0	Access Point	UP	1000	UP-L14-AP07	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE05	21	1000base-t	L14-ACPO03	KR-SEL-HAN-L14-ACPO03	mgmt0	Access Point	UP	1000	UP-L14-AP03	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE05	23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	7	Switch Dist	USW	1000	USW-1G-L14-D01_7	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE05	24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	7	Switch Dist	USW	1000	USW-1G-L14-D02_7	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE06	23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	8	Switch Dist	USW	1000	USW-1G-L14-D01_8	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE06	24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	8	Switch Dist	USW	1000	USW-1G-L14-D02_8	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE07	22	1000base-t	L14-ACPO02	KR-SEL-HAN-L14-ACPO02	mgmt0	Access Point	UP	1000	UP-L14-AP02	11	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE07	23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	9	Switch Dist	USW	1000	USW-1G-L14-D01_9	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE07	24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	9	Switch Dist	USW	1000	USW-1G-L14-D02_9	16	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE08	23	1000base-t	L14-DIST01_p15	KR-SEL-HAN-L14-DIST01	15	Switch Dist	USW	1000	USW-1G-L14-D01_15	17	
KR-SEL-HAN	KR-SEL-HAN-L14-ACCE08	24	1000base-t	L14-DIST02_p15	KR-SEL-HAN-L14-DIST02	15	Switch Dist	USW	1000	USW-1G-L14-D02_15	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	1	10gbase-x-sfpp	MLAG_DIST01_p27	KR-SEL-HAN-L14-DIST01	27	Switch Dist	USW	10000	USW-L14-D01_27	14	MLAG
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	10	10gbase-x-sfpp	p-stod01_ct2_p1	KR-SEL-P-SNAS02	LAN5	Storage	US	10000	US-P-SNAS02_LAN5	16	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	11	10gbase-x-sfpp	san11_ct0_eth4	kr-sel-san11	ct0.eth4	Storage	US	10000	US-SAN11_CT0_4	14	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	12	10gbase-x-sfpp	san11_ct0_eth5	kr-sel-san11	ct0.eth5	Storage	US	10000	US-SAN11_CT0_5	14	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	13	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE02	13	Switch Core	USW	10000	USW-L14-C02_13	14	ISC
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	14	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE02	14	Switch Core	USW	10000	USW-L14-C02_14	14	ISC
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	15	10gbase-x-sfpp	FWGW01_lag.0.1_x	KR-SEL-HAN-L14-FWGW01	x1	Firewall	USW	10000	USW-L14-FW01_X1	15	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	16	10gbase-x-sfpp	FWGW02_lag.0.1_x	KR-SEL-HAN-L14-FWGW02	x1	Firewall	USW	10000	USW-L14-FW02_X1	15	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	2	10gbase-x-sfpp	MLAG_DIST02_p27	KR-SEL-HAN-L14-DIST02	27	Switch Dist	USW	10000	USW-L14-D02_27	14	MLAG
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	3	10gbase-x-sfpp	esx11_eth0	kr-sel-p-esx11.sensirion.lokal	vmnic2	Server	US	10000	US-P-ESX11_VMNIC2	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	4	10gbase-x-sfpp	esx12_eth0	kr-sel-p-esx12.sensirion.lokal	vmnic2	Server	US	10000	US-P-ESX12_VMNIC2	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	5	10gbase-x-sfpp	esx13_eth0	kr-sel-p-esx13.sensirion.lokal	vmnic2	Server	US	10000	US-P-ESX13_VMNIC2	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	7	10gbase-x-sfpp	esx11_eth2	kr-sel-p-esx11.sensirion.lokal	vmnic4	Server	US	10000	US-P-ESX11_VMNIC4	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	8	10gbase-x-sfpp	esx12_eth2	kr-sel-p-esx12.sensirion.lokal	vmnic4	Server	US	10000	US-P-ESX12_VMNIC4	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE01	9	10gbase-x-sfpp	esx13_eth2	kr-sel-p-esx13.sensirion.lokal	vmnic4	Server	US	10000	US-P-ESX13_VMNIC4	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	1	10gbase-x-sfpp	MLAG_DIST01_p28	KR-SEL-HAN-L14-DIST01	28	Switch Dist	USW	10000	USW-L14-D01_28	14	MLAG
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	10	10gbase-x-sfpp	p-stod01_ct2_p2	KR-SEL-P-SNAS02	LAN6	Storage	US	10000	US-P-SNAS02_LAN6	16	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	11	10gbase-x-sfpp	san11_ct1_eth4	kr-sel-san11	ct1.eth4	Storage	US	10000	US-SAN11_CT1_4	14	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	12	10gbase-x-sfpp	san11_ct1_eth5	kr-sel-san11	ct1.eth5	Storage	US	10000	US-SAN11_CT1_5	14	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	13	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE01	13	Switch Core	USW	10000	USW-L14-C01_13	14	ISC
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	14	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE01	14	Switch Core	USW	10000	USW-L14-C01_14	14	ISC
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	15	10gbase-x-sfpp	FWGW01_lag.0.1_x	KR-SEL-HAN-L14-FWGW01	x2	Firewall	USW	10000	USW-L14-FW01_X2	15	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	16	10gbase-x-sfpp	FWGW02_lag.0.1_x	KR-SEL-HAN-L14-FWGW02	x2	Firewall	USW	10000	USW-L14-FW02_X2	15	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	2	10gbase-x-sfpp	MLAG_DIST02_p28	KR-SEL-HAN-L14-DIST02	28	Switch Dist	USW	10000	USW-L14-D02_28	14	MLAG
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	3	10gbase-x-sfpp	esx11_eth1	kr-sel-p-esx11.sensirion.lokal	vmnic3	Server	US	10000	US-P-ESX11_VMNIC3	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	4	10gbase-x-sfpp	esx12_eth1	kr-sel-p-esx12.sensirion.lokal	vmnic3	Server	US	10000	US-P-ESX12_VMNIC3	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	5	10gbase-x-sfpp	esx13_eth1	kr-sel-p-esx13.sensirion.lokal	vmnic3	Server	US	10000	US-P-ESX13_VMNIC3	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	7	10gbase-x-sfpp	esx11_eth3	kr-sel-p-esx11.sensirion.lokal	vmnic5	Server	US	10000	US-P-ESX11_VMNIC5	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	8	10gbase-x-sfpp	esx12_eth3	kr-sel-p-esx12.sensirion.lokal	vmnic5	Server	US	10000	US-P-ESX12_VMNIC5	17	
KR-SEL-HAN	KR-SEL-HAN-L14-CORE02	9	10gbase-x-sfpp	esx13_eth3	kr-sel-p-esx13.sensirion.lokal	vmnic5	Server	US	10000	US-P-ESX13_VMNIC5	17	
KR-SEL-HAN	KR-SEL-HAN-L14-DIST01	10	1000base-t	esx11_ILO	kr-sel-p-esx11.sensirion.lokal	iDRAC 9 (NIC.1)	Server	MON	1000	MON-P-ESX11_IDRAC9_1	20	at-20
KR-SEL-HAN	KR-SEL-HAN-L14-DIST01	11	1000base-t	SCCM-Staging	kr-sel-p-esx13.sensirion.lokal	iDRAC 9 (NIC.1)	Server	MON	1000	MON-P-ESX13_IDRAC9_1	20	at-20
KR-SEL-HAN	KR-SEL-HAN-L14-DIST01	12	1000base-t	esx11_CT0_eth0	kr-sel-p-esx11.sensirion.lokal	vmnic1	Server	US	1000	US-1G-P-ESX11_VMNIC1	20	at-20
KR-SEL-HAN	KR-SEL-HAN-L14-DIST01	13	1000base-t	esx12_CT0_eth0	kr-sel-p-esx12.sensirion.lokal	vmnic1	Server	US	1000	US-1G-P-ESX12_VMNIC1	20	at-20
KR-SEL-HAN	KR-SEL-HAN-L14-DIST01	14	1000base-t	esx13_CT0_eth0	kr-sel-p-esx13.sensirion.lokal	vmnic1	Server	US	1000	US-1G-P-ESX13_VMNIC1	20	at-20
KR-SEL-HAN	KR-SEL-HAN-L14-DIST01	15	1000base-t	MLAG_ACCE08_p23	KR-SEL-HAN-L14-ACCE08	23	Switch Access	USW	1000	USW-1G-L14-A08_23	17	MLAG
KR-SEL-HAN	KR-SEL-HAN-L14-DIST01	17	1000base-t	KR-SEL-P-SNAS02_	KR-SEL-P-SNAS02	LAN3	Storage	MON	1000	MON-P-SNAS02_LAN3	17	
