canary_key	iftype	netbox_description	far_device	far_port	far_role	far_site	far_is_mgmt	link_mbps	class	expected_label	len	headroom	status
HU-DEB-NAG-GFL-DIST30::6	1000base-t	ACCE34_p24	HU-DEB-NAG-GFL-ACCE34	24	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC34_P24	15	5	ok
HU-DEB-NAG-GFL-DIST30::7	1000base-t	ACCE38_p24	HU-DEB-NAG-GFL-ACCE38	24	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC38_P24	15	5	ok
HU-DEB-NAG-GFL-DIST30::8	1000base-t	ACCE39_p24	HU-DEB-NAG-GFL-ACCE39	24	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC39_P24	15	5	ok
HU-DEB-NAG-GFL-DIST30::9	1000base-t	ACCE40_p24	HU-DEB-NAG-GFL-ACCE40	24	Switch Access	hu-deb-nag-a	FALSE	1000	USW	USW-1G-A-AC40_P24	17	3	ok
HU-DEB-NAG-L01-ACCE30::29	10gbase-x-sfpp		HU-DEB-NAG-L01-DIST30	27	Switch Dist	hu-deb-nag-b	FALSE	10000	USW	USW-DI30_P27	12	8	ok
HU-DEB-NAG-L01-ACCE30::30	10gbase-x-sfpp		HU-DEB-NAG-L01-DIST30	28	Switch Dist	hu-deb-nag-b	FALSE	10000	USW	USW-DI30_P28	12	8	ok
HU-DEB-NAG-L01-ACCE31::1	1000base-t	L01-ACPO09	HU-DEB-NAG-L01-ACPO09	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP09	11	9	ok
HU-DEB-NAG-L01-ACCE31::10	1000base-t	L01-ACPO13	HU-DEB-NAG-L01-ACPO13	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP13	11	9	ok
HU-DEB-NAG-L01-ACCE31::11	1000base-t	L01-ACPO14	HU-DEB-NAG-L01-ACPO14	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP14	11	9	ok
HU-DEB-NAG-L01-ACCE31::12	1000base-t	L01-ACPO12	HU-DEB-NAG-L01-ACPO12	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP12	11	9	ok
HU-DEB-NAG-L01-ACCE31::13	1000base-t	L01-ACPO15	HU-DEB-NAG-L01-ACPO15	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP15	11	9	ok
HU-DEB-NAG-L01-ACCE31::14	1000base-t	L02-ACPO01	HU-DEB-NAG-L02-ACPO01	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L02-AP01	11	9	ok
HU-DEB-NAG-L01-ACCE31::15	1000base-t	UPLINK	HU-DEB-NAG-L01-DIST30	4	Switch Dist	hu-deb-nag-b	FALSE	1000	USW	USW-1G-L01-DI30_P4	18	2	ok
HU-DEB-NAG-L01-ACCE31::16	1000base-t	UPLINK	HU-DEB-NAG-L01-DIST30	3	Switch Dist	hu-deb-nag-b	FALSE	1000	USW	USW-1G-L01-DI30_P3	18	2	ok
HU-DEB-NAG-L01-ACCE31::3	1000base-t	L01-ACPO08	HU-DEB-NAG-L01-ACPO08	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP08	11	9	ok
HU-DEB-NAG-L01-ACCE31::8	1000base-t	L01-ACPO10	HU-DEB-NAG-L01-ACPO10	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP10	11	9	ok
HU-DEB-NAG-L01-ACCE31::9	1000base-t	L01-ACPO11	HU-DEB-NAG-L01-ACPO11	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP11	11	9	ok
HU-DEB-NAG-L01-ACCE32::23	1000base-t	L01-DIST01_p2	HU-DEB-NAG-L01-DIST30	2	Switch Dist	hu-deb-nag-b	FALSE	1000	USW	USW-1G-L01-DI30_P2	18	2	ok
HU-DEB-NAG-L01-ACCE32::24	1000base-t	L01-DIST01_p1	HU-DEB-NAG-L01-DIST30	1	Switch Dist	hu-deb-nag-b	FALSE	1000	USW	USW-1G-L01-DI30_P1	18	2	ok
HU-DEB-NAG-L01-ACCE33::1	1000base-t		HU-DEB-NAG-L01-ACPO16	mgmt0	Access Point	hu-deb-nag-b	TRUE	1000	UP	UP-L01-AP16	11	9	ok
HU-DEB-NAG-L01-ACCE33::24	1000base-t	UPLINK	HU-DEB-NAG-L01-DIST30	6	Switch Dist	hu-deb-nag-b	FALSE	1000	USW	USW-1G-L01-DI30_P6	18	2	ok
HU-DEB-NAG-L01-DIST30::1	1000base-t	L01-ACCE32_24	HU-DEB-NAG-L01-ACCE32	24	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC32_P24	15	5	ok
HU-DEB-NAG-L01-DIST30::2	1000base-t	L01-ACCE32_23	HU-DEB-NAG-L01-ACCE32	23	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC32_P23	15	5	ok
HU-DEB-NAG-L01-DIST30::25	1000base-x-sfp	L01-ACCE32_p30	HU-DEB-NAG-GFL-ACCE32	30	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC32_P30	15	5	ok
HU-DEB-NAG-L01-DIST30::26	1000base-x-sfp	L01-ACCE33_p30	HU-DEB-NAG-GFL-ACCE33	30	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC33_P30	15	5	ok
HU-DEB-NAG-L01-DIST30::27	10gbase-x-sfpp	L01-ACCE30_p29	HU-DEB-NAG-L01-ACCE30	29	Switch Access	hu-deb-nag-b	FALSE	10000	USW	USW-AC30_P29	12	8	ok
HU-DEB-NAG-L01-DIST30::28	10gbase-x-sfpp	L01-ACCE30_p30	HU-DEB-NAG-L01-ACCE30	30	Switch Access	hu-deb-nag-b	FALSE	10000	USW	USW-AC30_P30	12	8	ok
HU-DEB-NAG-L01-DIST30::29	10gbase-x-sfpp	CORE04_p4	HU-DEB-NAG-CORE04	4	Switch Core	hu-deb-nag-b	FALSE	10000	USW	USW-NAG-CO04_P4	15	5	ok
HU-DEB-NAG-L01-DIST30::3	1000base-t	L01-ACCE31_p16	HU-DEB-NAG-L01-ACCE31	16	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC31_P16	15	5	ok
HU-DEB-NAG-L01-DIST30::30	10gbase-x-sfpp	CORE03_p4	HU-DEB-NAG-CORE03	4	Switch Core	hu-deb-nag-b	FALSE	10000	USW	USW-NAG-CO03_P4	15	5	ok
HU-DEB-NAG-L01-DIST30::4	1000base-t	L01-ACCE31_p15	HU-DEB-NAG-L01-ACCE31	15	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC31_P15	15	5	ok
HU-DEB-NAG-L01-DIST30::6	1000base-t	L01-ACCE33_p24	HU-DEB-NAG-L01-ACCE33	24	Switch Access	hu-deb-nag-b	FALSE	1000	USW	USW-1G-AC33_P24	15	5	ok
HU-DEB-NAG-MGMT03-1::1:13	1000base-t	ESX12_ILO	hu-deb-p-esx12.sensirion.lokal	iDRAC 9 (NIC.1)	Server	hu-deb-nag-b	TRUE	1000	MON	MON-P-ES12	10	10	ok
HU-DEB-NAG-MGMT03-1::1:14	1000base-t	ESX14_ILO	hu-deb-p-esx14.sensirion.lokal	iDRAC	Server	hu-deb-nag-b	TRUE	1000	MON	MON-ES14_IDRAC	14	6	ok
HU-DEB-NAG-MGMT03-1::1:16	1000base-t	ESX12_ct0_eth0	hu-deb-p-esx12.sensirion.lokal	vmnic0	Server	hu-deb-nag-b	FALSE	1000	US	US-1G-ES12_VMNIC0	17	3	ok
HU-DEB-NAG-MGMT03-1::1:17	1000base-t	ESX14_ct0_eth0	hu-deb-p-esx14.sensirion.lokal	vmnic0	Server	hu-deb-nag-b	FALSE	1000	US	US-1G-ES14_VMNIC0	17	3	ok
HU-DEB-NAG-MGMT03-1::1:21	1000base-t	SNAS01_p1	HU-DEB-P-SNAS01	LAN1	Storage	hu-deb-nag-b	TRUE	1000	MON	MON-P-NS01_LAN1	15	5	ok
HU-DEB-NAG-MGMT03-1::1:22	1000base-t	SNAS01_p2	HU-DEB-P-SNAS01	LAN2	Storage	hu-deb-nag-b	TRUE	1000	MON	MON-P-NS01_LAN2	15	5	ok
HU-DEB-NAG-MGMT03-1::1:30	10gbase-x-sfpp	CORE03_p30	HU-DEB-NAG-CORE03	1	Switch Core	hu-deb-nag-b	FALSE	10000	USW	USW-NAG-CO03_P1	15	5	ok
HU-DEB-NAG-MGMT03-1::1:31	extreme-summitstack		HU-DEB-NAG-MGMT03-2	02:32	Switch Mgmt	hu-deb-nag-b	FALSE		USW	USW-NAG-MG03-2	14	6	ok
HU-DEB-NAG-MGMT03-1::1:32	extreme-summitstack		HU-DEB-NAG-MGMT03-2	02:31	Switch Mgmt	hu-deb-nag-b	FALSE		USW	USW-NAG-MG03-2	14	6	ok
HU-DEB-NAG-MGMT03-1::1:5	1000base-t	FWGW02_WAN1	HU-DEB-FWGW02	wan1	Firewall	hu-deb-nag-b	FALSE	1000	USW	USW-1G-FW02_WAN1	16	4	ok
HU-DEB-NAG-MGMT03-1::1:6	1000base-t	FWGW02_WAN2	HU-DEB-FWGW02	wan2	Firewall	hu-deb-nag-b	FALSE	1000	USW	USW-1G-FW02_WAN2	16	4	ok
HU-DEB-NAG-MGMT03-1::1:7	1000base-t	FWGW02_MGMT1	HU-DEB-FWGW02	mgmt	Firewall	hu-deb-nag-b	TRUE	1000	USW	USW-1G-FW02_MGMT	16	4	ok
HU-DEB-NAG-MGMT03-1::1:8	1000base-t	FWGW02_HA1	HU-DEB-FWGW02	ha1	Firewall	hu-deb-nag-b	FALSE	1000	USW	USW-1G-FW02_HA1	15	5	ok
HU-DEB-NAG-MGMT03-2::2:16	1000base-t	ESX12_ct0_eth1	hu-deb-p-esx12.sensirion.lokal	vmnic1	Server	hu-deb-nag-b	FALSE	1000	US	US-1G-ES12_VMNIC1	17	3	ok
HU-DEB-NAG-MGMT03-2::2:17	1000base-t	ESX14_ct0_eth1	hu-deb-p-esx14.sensirion.lokal	vmnic1	Server	hu-deb-nag-b	FALSE	1000	US	US-1G-ES14_VMNIC1	17	3	ok
HU-DEB-NAG-MGMT03-2::2:21	1000base-t	SNAS01_p3	HU-DEB-P-SNAS01	LAN3	Storage	hu-deb-nag-b	TRUE	1000	MON	MON-P-NS01_LAN3	15	5	ok
HU-DEB-NAG-MGMT03-2::2:22	1000base-t	SNAS01_p4	HU-DEB-P-SNAS01	LAN4	Storage	hu-deb-nag-b	TRUE	1000	MON	MON-P-NS01_LAN4	15	5	ok
HU-DEB-NAG-MGMT03-2::2:30	10gbase-x-sfpp	CORE04_p30	HU-DEB-NAG-CORE04	1	Switch Core	hu-deb-nag-b	FALSE	10000	USW	USW-NAG-CO04_P1	15	5	ok
HU-DEB-NAG-MGMT03-2::2:31	extreme-summitstack		HU-DEB-NAG-MGMT03-1	01:32	Switch Mgmt	hu-deb-nag-b	FALSE		USW	USW-NAG-MG03-1	14	6	ok
HU-DEB-NAG-MGMT03-2::2:32	extreme-summitstack		HU-DEB-NAG-MGMT03-1	01:31	Switch Mgmt	hu-deb-nag-b	FALSE		USW	USW-NAG-MG03-1	14	6	ok
HU-DEB-NAG-MGMT03-2::2:8	1000base-t	FWGW02_HA2	HU-DEB-FWGW02	ha2	Firewall	hu-deb-nag-b	FALSE	1000	USW	USW-1G-FW02_HA2	15	5	ok
CN-SZX-ECP-L17-ACCE01::11	1000base-x-sfp	CORE01_p48	CN-SZX-ECP-L17-CORE01-1	01:48	Switch Core	cn-szx-ecp	FALSE	1000	USW	USW-1G-L17-CO01-1	17	3	ok
CN-SZX-ECP-L17-ACCE01::12	1000base-x-sfp	CORE02_p48	CN-SZX-ECP-L17-CORE01-2	02:48	Switch Core	cn-szx-ecp	FALSE	1000	USW	USW-1G-L17-CO01-2	17	3	ok
CN-SZX-ECP-L17-ACCE01::2	1000base-t	L17_ACPO2	CN-SZX-ECP-L17-ACPO02	mgmt0	Access Point	cn-szx-ecp	TRUE	1000	UP	UP-L17-AP02	11	9	ok
CN-SZX-ECP-L17-ACCE01::3	1000base-t	L17_ACPO1	CN-SZX-ECP-L17-ACPO01	mgmt0	Access Point	cn-szx-ecp	TRUE	1000	UP	UP-L17-AP01	11	9	ok
CN-SZX-ECP-L17-CORE01-1::1:48	1000base-x-sfp	ACCE01_p11	CN-SZX-ECP-L17-ACCE01	11	Switch Access	cn-szx-ecp	FALSE	1000	USW	USW-1G-AC01_P11	15	5	ok
CN-SZX-ECP-L17-CORE01-1::1:49	extreme-summitstack	CORE02_p50	CN-SZX-ECP-L17-CORE01-2	02:50	Switch Core	cn-szx-ecp	FALSE		USW	USW-L17-CO01-2	14	6	ok
CN-SZX-ECP-L17-CORE01-1::1:50	extreme-summitstack	CORE02_p49	CN-SZX-ECP-L17-CORE01-2	02:49	Switch Core	cn-szx-ecp	FALSE		USW	USW-L17-CO01-2	14	6	ok
CN-SZX-ECP-L17-CORE01-2::2:48	1000base-x-sfp	ACCE01_p12	CN-SZX-ECP-L17-ACCE01	12	Switch Access	cn-szx-ecp	FALSE	1000	USW	USW-1G-AC01_P12	15	5	ok
CN-SZX-ECP-L17-CORE01-2::2:49	extreme-summitstack	CORE01_p50	CN-SZX-ECP-L17-CORE01-1	01:50	Switch Core	cn-szx-ecp	FALSE		USW	USW-L17-CO01-1	14	6	ok
CN-SZX-ECP-L17-CORE01-2::2:50	extreme-summitstack	CORE01_p49	CN-SZX-ECP-L17-CORE01-1	01:49	Switch Core	cn-szx-ecp	FALSE		USW	USW-L17-CO01-1	14	6	ok
JP-YOK-CHO-L06-ACCE01::1	1000base-t	ACPO01	JP-YOK-CHO-L06-ACPO01	mgmt0	Access Point	jp-yok-cho	TRUE	1000	UP	UP-L06-AP01	11	9	ok
JP-YOK-CHO-L06-ACCE01::2	1000base-t	ACPO02	JP-YOK-CHO-L06-ACPO02	mgmt0	Access Point	jp-yok-cho	TRUE	1000	UP	UP-L06-AP02	11	9	ok
JP-YOK-CHO-L06-ACCE01::3	1000base-t	ACPO03	JP-YOK-CHO-L06-ACPO03	mgmt0	Access Point	jp-yok-cho	TRUE	1000	UP	UP-L06-AP03	11	9	ok
JP-YOK-CHO-L06-ACCE01::7	1000base-t		JP-YOK-CHO-L06-CORE-1	01:48	Switch Core	jp-yok-cho	FALSE	1000	USW	USW-1G-CO-1_P1.48	17	3	ok
JP-YOK-CHO-L06-CORE-1::1:48	1000base-t	L06-ACCE01_p11	JP-YOK-CHO-L06-ACCE01	7	Switch Access	jp-yok-cho	FALSE	1000	USW	USW-1G-L06-AC01_P7	18	2	ok
JP-YOK-CHO-L06-CORE-1::1:49	extreme-summitstack	CORE02_p49	JP-YOK-CHO-L06-CORE-2	02:50	Switch Core	jp-yok-cho	FALSE		USW	USW-CO-2_P2.50	14	6	ok
JP-YOK-CHO-L06-CORE-1::1:50	extreme-summitstack	CORE02_p50	JP-YOK-CHO-L06-CORE-2	02:49	Switch Core	jp-yok-cho	FALSE		USW	USW-CO-2_P2.49	14	6	ok
JP-YOK-CHO-L06-CORE-2::2:49	extreme-summitstack	CORE01_p49	JP-YOK-CHO-L06-CORE-1	01:50	Switch Core	jp-yok-cho	FALSE		USW	USW-CO-1_P1.50	14	6	ok
JP-YOK-CHO-L06-CORE-2::2:50	extreme-summitstack	CORE01_p50	JP-YOK-CHO-L06-CORE-1	01:49	Switch Core	jp-yok-cho	FALSE		USW	USW-CO-1_P1.49	14	6	ok
KR-AYN-KEU-L18-ACCE01::1	1000base-t	L18-ACPO01	KR-AYN-KEU-L18-ACPO01	mgmt0	Access Point	kr-ayn-keu	TRUE	1000	UP	UP-L18-AP01	11	9	ok
KR-AYN-KEU-L18-ACCE01::11	1000base-x-sfp	L18-CORE01_p30	KR-AYN-KEU-L18-CORE01-1	01:30	Switch Core	kr-ayn-keu	FALSE	1000	USW	USW-1G-L18-CO01-1	17	3	ok
KR-AYN-KEU-L18-ACCE01::12	1000base-x-sfp	L18-CORE02_p30	KR-AYN-KEU-L18-CORE01-2	02:30	Switch Core	kr-ayn-keu	FALSE	1000	USW	USW-1G-L18-CO01-2	17	3	ok
KR-AYN-KEU-L18-ACCE01::2	1000base-t	L18-ACPO02	KR-AYN-KEU-L18-ACPO02	mgmt0	Access Point	kr-ayn-keu	TRUE	1000	UP	UP-L18-AP02	11	9	ok
KR-AYN-KEU-L18-CORE01-1::1:30	1000base-x-sfp	L18-ACCE01_p11	KR-AYN-KEU-L18-ACCE01	11	Switch Access	kr-ayn-keu	FALSE	1000	USW	USW-1G-AC01_P11	15	5	ok
KR-AYN-KEU-L18-CORE01-1::1:31	extreme-summitstack	CORE02_p32	KR-AYN-KEU-L18-CORE01-2	02:32	Switch Core	kr-ayn-keu	FALSE		USW	USW-L18-CO01-2	14	6	ok
KR-AYN-KEU-L18-CORE01-1::1:32	extreme-summitstack	CORE02_p31	KR-AYN-KEU-L18-CORE01-2	02:31	Switch Core	kr-ayn-keu	FALSE		USW	USW-L18-CO01-2	14	6	ok
KR-AYN-KEU-L18-CORE01-2::2:30	1000base-x-sfp	L18-ACCE01_p12	KR-AYN-KEU-L18-ACCE01	12	Switch Access	kr-ayn-keu	FALSE	1000	USW	USW-1G-AC01_P12	15	5	ok
KR-AYN-KEU-L18-CORE01-2::2:31	extreme-summitstack	CORE01_p32	KR-AYN-KEU-L18-CORE01-1	01:32	Switch Core	kr-ayn-keu	FALSE		USW	USW-L18-CO01-1	14	6	ok
KR-AYN-KEU-L18-CORE01-2::2:32	extreme-summitstack	CORE01_p31	KR-AYN-KEU-L18-CORE01-1	01:31	Switch Core	kr-ayn-keu	FALSE		USW	USW-L18-CO01-1	14	6	ok
KR-SEL-HAN-L14-ACCE01::23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	3	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI01_P3	18	2	ok
KR-SEL-HAN-L14-ACCE01::24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	3	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI02_P3	18	2	ok
KR-SEL-HAN-L14-ACCE02::19	1000base-t	L14-ACPO01	KR-SEL-HAN-L14-ACPO01	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP01	11	9	ok
KR-SEL-HAN-L14-ACCE02::23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	4	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI01_P4	18	2	ok
KR-SEL-HAN-L14-ACCE02::24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	4	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI02_P4	18	2	ok
KR-SEL-HAN-L14-ACCE03::21	1000base-t	L14-ACPO04	KR-SEL-HAN-L14-ACPO04	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP04	11	9	ok
KR-SEL-HAN-L14-ACCE03::22	1000base-t	L14-ACPO05	KR-SEL-HAN-L14-ACPO05	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP05	11	9	ok
KR-SEL-HAN-L14-ACCE03::23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	5	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI01_P5	18	2	ok
KR-SEL-HAN-L14-ACCE03::24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	5	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI02_P5	18	2	ok
KR-SEL-HAN-L14-ACCE04::23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	6	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI01_P6	18	2	ok
KR-SEL-HAN-L14-ACCE04::24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	6	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI02_P6	18	2	ok
KR-SEL-HAN-L14-ACCE05::16	1000base-t	L14-ACPO08	KR-SEL-HAN-L14-ACPO08	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP08	11	9	ok
KR-SEL-HAN-L14-ACCE05::17	1000base-t	L14-ACPO06	KR-SEL-HAN-L14-ACPO06	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP06	11	9	ok
KR-SEL-HAN-L14-ACCE05::19	1000base-t	L14-ACPO07	KR-SEL-HAN-L14-ACPO07	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP07	11	9	ok
KR-SEL-HAN-L14-ACCE05::21	1000base-t	L14-ACPO03	KR-SEL-HAN-L14-ACPO03	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP03	11	9	ok
KR-SEL-HAN-L14-ACCE05::23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	7	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI01_P7	18	2	ok
KR-SEL-HAN-L14-ACCE05::24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	7	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI02_P7	18	2	ok
KR-SEL-HAN-L14-ACCE06::23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	8	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI01_P8	18	2	ok
KR-SEL-HAN-L14-ACCE06::24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	8	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI02_P8	18	2	ok
KR-SEL-HAN-L14-ACCE07::22	1000base-t	L14-ACPO02	KR-SEL-HAN-L14-ACPO02	mgmt0	Access Point	kr-sel-han	TRUE	1000	UP	UP-L14-AP02	11	9	ok
KR-SEL-HAN-L14-ACCE07::23	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST01	9	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI01_P9	18	2	ok
KR-SEL-HAN-L14-ACCE07::24	1000base-t	UPLINK	KR-SEL-HAN-L14-DIST02	9	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-L14-DI02_P9	18	2	ok
KR-SEL-HAN-L14-ACCE08::23	1000base-t	L14-DIST01_p15	KR-SEL-HAN-L14-DIST01	15	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-DI01_P15	15	5	ok
KR-SEL-HAN-L14-ACCE08::24	1000base-t	L14-DIST02_p15	KR-SEL-HAN-L14-DIST02	15	Switch Dist	kr-sel-han	FALSE	1000	USW	USW-1G-DI02_P15	15	5	ok
KR-SEL-HAN-L14-CORE01::1	10gbase-x-sfpp	MLAG_DIST01_p27	KR-SEL-HAN-L14-DIST01	27	Switch Dist	kr-sel-han	FALSE	10000	USW	USW-DI01_P27	12	8	ok
KR-SEL-HAN-L14-CORE01::10	10gbase-x-sfpp	p-stod01_ct2_p1	KR-SEL-P-SNAS02	LAN5	Storage	kr-sel-han	FALSE	10000	US	US-P-NS02_LAN5	14	6	ok
KR-SEL-HAN-L14-CORE01::11	10gbase-x-sfpp	san11_ct0_eth4	kr-sel-san11	ct0.eth4	Storage	kr-sel-han	FALSE	10000	US	US-SN11_CT0ETH4	15	5	ok
KR-SEL-HAN-L14-CORE01::12	10gbase-x-sfpp	san11_ct0_eth5	kr-sel-san11	ct0.eth5	Storage	kr-sel-han	FALSE	10000	US	US-SN11_CT0ETH5	15	5	ok
KR-SEL-HAN-L14-CORE01::13	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE02	13	Switch Core	kr-sel-han	FALSE	10000	USW	USW-CO02_P13	12	8	ok
KR-SEL-HAN-L14-CORE01::14	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE02	14	Switch Core	kr-sel-han	FALSE	10000	USW	USW-CO02_P14	12	8	ok
KR-SEL-HAN-L14-CORE01::15	10gbase-x-sfpp	FWGW01_lag.0.1_x	KR-SEL-HAN-L14-FWGW01	x1	Firewall	kr-sel-han	FALSE	10000	USW	USW-L14-FW01_X1	15	5	ok
KR-SEL-HAN-L14-CORE01::16	10gbase-x-sfpp	FWGW02_lag.0.1_x	KR-SEL-HAN-L14-FWGW02	x1	Firewall	kr-sel-han	FALSE	10000	USW	USW-L14-FW02_X1	15	5	ok
KR-SEL-HAN-L14-CORE01::2	10gbase-x-sfpp	MLAG_DIST02_p27	KR-SEL-HAN-L14-DIST02	27	Switch Dist	kr-sel-han	FALSE	10000	USW	USW-DI02_P27	12	8	ok
KR-SEL-HAN-L14-CORE01::3	10gbase-x-sfpp	esx11_eth0	kr-sel-p-esx11.sensirion.lokal	vmnic2	Server	kr-sel-han	FALSE	10000	US	US-ES11_VMNIC2	14	6	ok
KR-SEL-HAN-L14-CORE01::4	10gbase-x-sfpp	esx12_eth0	kr-sel-p-esx12.sensirion.lokal	vmnic2	Server	kr-sel-han	FALSE	10000	US	US-ES12_VMNIC2	14	6	ok
KR-SEL-HAN-L14-CORE01::5	10gbase-x-sfpp	esx13_eth0	kr-sel-p-esx13.sensirion.lokal	vmnic2	Server	kr-sel-han	FALSE	10000	US	US-ES13_VMNIC2	14	6	ok
KR-SEL-HAN-L14-CORE01::7	10gbase-x-sfpp	esx11_eth2	kr-sel-p-esx11.sensirion.lokal	vmnic4	Server	kr-sel-han	FALSE	10000	US	US-ES11_VMNIC4	14	6	ok
KR-SEL-HAN-L14-CORE01::8	10gbase-x-sfpp	esx12_eth2	kr-sel-p-esx12.sensirion.lokal	vmnic4	Server	kr-sel-han	FALSE	10000	US	US-ES12_VMNIC4	14	6	ok
KR-SEL-HAN-L14-CORE01::9	10gbase-x-sfpp	esx13_eth2	kr-sel-p-esx13.sensirion.lokal	vmnic4	Server	kr-sel-han	FALSE	10000	US	US-ES13_VMNIC4	14	6	ok
KR-SEL-HAN-L14-CORE02::1	10gbase-x-sfpp	MLAG_DIST01_p28	KR-SEL-HAN-L14-DIST01	28	Switch Dist	kr-sel-han	FALSE	10000	USW	USW-DI01_P28	12	8	ok
KR-SEL-HAN-L14-CORE02::10	10gbase-x-sfpp	p-stod01_ct2_p2	KR-SEL-P-SNAS02	LAN6	Storage	kr-sel-han	FALSE	10000	US	US-P-NS02_LAN6	14	6	ok
KR-SEL-HAN-L14-CORE02::11	10gbase-x-sfpp	san11_ct1_eth4	kr-sel-san11	ct1.eth4	Storage	kr-sel-han	FALSE	10000	US	US-SN11_CT1ETH4	15	5	ok
KR-SEL-HAN-L14-CORE02::12	10gbase-x-sfpp	san11_ct1_eth5	kr-sel-san11	ct1.eth5	Storage	kr-sel-han	FALSE	10000	US	US-SN11_CT1ETH5	15	5	ok
KR-SEL-HAN-L14-CORE02::13	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE01	13	Switch Core	kr-sel-han	FALSE	10000	USW	USW-CO01_P13	12	8	ok
KR-SEL-HAN-L14-CORE02::14	10gbase-x-sfpp	ISC	KR-SEL-HAN-L14-CORE01	14	Switch Core	kr-sel-han	FALSE	10000	USW	USW-CO01_P14	12	8	ok
KR-SEL-HAN-L14-CORE02::15	10gbase-x-sfpp	FWGW01_lag.0.1_x	KR-SEL-HAN-L14-FWGW01	x2	Firewall	kr-sel-han	FALSE	10000	USW	USW-L14-FW01_X2	15	5	ok
KR-SEL-HAN-L14-CORE02::16	10gbase-x-sfpp	FWGW02_lag.0.1_x	KR-SEL-HAN-L14-FWGW02	x2	Firewall	kr-sel-han	FALSE	10000	USW	USW-L14-FW02_X2	15	5	ok
